name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,log_mass,fall_binary,reclong_norm,country,continent,dist_equator_km,cluster
Sauguis,23188,Valid,L6,4000.0,Fell,1868.0,43.15,-0.85,"(43.15, -0.85)",8.294299608857235,1,-0.8499999999999943,France,Europe,4803.458,0
Savtschenskoje,23190,Valid,LL4,2500.0,Fell,1894.0,47.21667,29.86667,"(47.21667, 29.86667)",7.824445930877619,1,29.86667,Ukraine,Europe,5256.1597044,0
Sazovice,23455,Valid,L5,412.0,Fell,1934.0,49.23333,17.56667,"(49.23333, 17.56667)",6.023447592961033,1,17.566669999999988,Czechia,Europe,5480.6542956,0
Schellin,23457,Valid,L,7000.0,Fell,1715.0,53.35,15.05,"(53.35, 15.05)",8.853808274977197,1,15.050000000000011,Poland,Europe,5938.922,3
Schönenberg,23460,Valid,L6,8000.0,Fell,1846.0,48.11667,10.46667,"(48.11667, 10.46667)",8.987321812850125,1,10.466669999999992,Germany,Europe,5356.347704399999,0
Searsmont,23472,Valid,H5,5400.0,Fell,1871.0,44.36667,-69.2,"(44.36667, -69.2)",8.594339400592892,1,-69.2,United States of America,North America,4938.897704399999,2
Sediköy,23473,Valid,L6,240.0,Fell,1917.0,38.3,27.13333,"(38.3, 27.13333)",5.484796933490655,1,27.13333,Turkey,Asia,4263.556,0
Segowlie,23476,Valid,LL6,6930.0,Fell,1853.0,26.75,84.78333,"(26.75, 84.78333)",8.843759381917984,1,84.78332999999998,India,Asia,2977.81,0
Selakopi,23481,Valid,H5,1590.0,Fell,1939.0,-7.23333,107.33333,"(-7.23333, 107.33333)",7.372118028337787,1,107.33333,Indonesia,Asia,805.2142955999999,1
Seldebourak,23483,Valid,H5,150.0,Fell,1947.0,22.83333,4.98333,"(22.83333, 4.98333)",5.017279836814924,1,4.983329999999995,Algeria,Africa,2541.8062956,0
Semarkona,23487,Valid,LL3.00,691.0,Fell,1940.0,22.25,79.0,"(22.25, 79.0)",6.539585955617669,1,79.0,India,Asia,2476.87,0
Sena,23495,Valid,H4,4000.0,Fell,1773.0,41.71667,-0.05,"(41.71667, -0.05)",8.294299608857235,1,-0.0500000000000113,Spain,Europe,4643.8997044,0
Seres,23501,Valid,H4,8500.0,Fell,1818.0,41.05,23.56667,"(41.05, 23.56667)",9.04793908261736,1,23.566669999999988,Greece,Europe,4569.686,0
Serra de Magé,23502,Valid,Eucrite-cm,1800.0,Fell,1923.0,-8.38333,-36.76667,"(-8.38333, -36.76667)",7.496097345175956,1,-36.766670000000005,Brazil,South America,933.2322956,1
Sete Lagoas,23504,Valid,H4,350.0,Fell,1908.0,-19.46667,-44.21667,"(-19.46667, -44.21667)",5.860786223465865,1,-44.21666999999999,Brazil,South America,2167.0297044,1
Sevilla,23508,Valid,LL4,180.0,Fell,1862.0,37.41667,-6.0,"(37.41667, -6.0)",5.198497031265826,1,-6.0,Spain,Europe,4165.2237044,0
Sevrukovo,23509,Valid,L5,101000.0,Fell,1874.0,50.61667,36.6,"(50.61667, 36.6)",11.52288569676448,1,36.6,Russia,Europe,5634.647704399999,0
Shalka,23521,Valid,Diogenite,4000.0,Fell,1850.0,23.1,87.3,"(23.1, 87.3)",8.294299608857235,1,87.30000000000001,India,Asia,2571.492,0
Sharps,23525,Valid,H3.4,1265.0,Fell,1921.0,37.83333,-76.7,"(37.83333, -76.7)",7.143617602704121,1,-76.7,United States of America,North America,4211.6062956,2
Shelburne,23529,Valid,L5,18600.0,Fell,1904.0,44.05,-80.16667,"(44.05, -80.16667)",9.83097062169695,1,-80.16667,Canada,North America,4903.646,2
Shergotty,23530,Valid,Martian (shergottite),5000.0,Fell,1865.0,24.55,84.83333,"(24.55, 84.83333)",8.517393171418904,1,84.83332999999999,India,Asia,2732.906,0
Shikarpur,23534,Valid,L6,3679.7,Fell,1921.0,25.85,87.5775,"(25.85, 87.5775)",8.210858230465247,1,87.57749999999999,India,Asia,2877.622,0
Shupiyan,23583,Valid,H6,5000.0,Fell,1912.0,33.71667,74.83333,"(33.71667, 74.83333)",8.517393171418904,1,74.83332999999999,India,Asia,3753.3397044,0
Shytal,23584,Valid,L6,3200.0,Fell,1863.0,24.33333,90.16667,"(24.33333, 90.16667)",8.071218539969863,1,90.16667,Bangladesh,Asia,2708.7862956,0
Siena,23586,Valid,LL5,3700.0,Fell,1794.0,43.11667,11.6,"(43.11667, 11.6)",8.216358332386156,1,11.599999999999994,Italy,Europe,4799.7477044,0
Sikhote-Alin,23593,Valid,"Iron, IIAB",23000000.0,Fell,1947.0,46.16,134.65333,"(46.16, 134.65333)",16.951004817371683,1,134.65332999999998,Russia,Europe,5138.531199999999,0
Silistra,55584,Valid,Achondrite-ung,0.15,Fell,1917.0,44.11667,27.26667,"(44.11667, 27.26667)",0.1397619423751586,1,27.266670000000005,Bulgaria,Europe,4911.0677044,0
Simmern,23603,Valid,H5,1222.0,Fell,1920.0,49.98333,7.53333,"(49.98333, 7.53333)",7.109062135687172,1,7.5333300000000065,Germany,Europe,5564.1442956,0
Sinai,23606,Valid,L6,1455.0,Fell,1916.0,30.9,32.48333,"(30.9, 32.48333)",7.283448228756631,1,32.483329999999995,Egypt,Africa,3439.788,0
Sindhri,23611,Valid,H5,8400.0,Fell,1901.0,26.21667,69.55,"(26.21667, 69.55)",9.036106025364846,1,69.55000000000001,Pakistan,Asia,2918.4397044,0
Sioux County,23614,Valid,Eucrite-mmict,4100.0,Fell,1933.0,42.58333,-103.66667,"(42.58333, -103.66667)",8.31898612539206,1,-103.66667,United States of America,North America,4740.376295599999,2
Sitathali,23616,Valid,H5,1600.0,Fell,1875.0,20.91667,82.58333,"(20.91667, 82.58333)",7.378383712996714,1,82.58332999999999,India,Asia,2328.4437044,0
Ski,23621,Valid,L6,850.0,Fell,1848.0,59.73333,10.86667,"(59.73333, 10.86667)",6.746412128573375,1,10.86667,Norway,Europe,6649.5142956,0
Slavetic,23626,Valid,H5,1708.0,Fell,1868.0,45.68333,15.6,"(45.68333, 15.6)",7.443663683115591,1,15.599999999999994,Croatia,Europe,5085.4682956,0
Slobodka,23645,Valid,L4,2750.0,Fell,1818.0,55.0,35.0,"(55.0, 35.0)",7.919719760924575,1,35.0,Russia,Europe,6122.599999999999,0
Soko-Banja,23661,Valid,LL4,80000.0,Fell,1877.0,43.66667,21.86667,"(43.66667, 21.86667)",11.289794413577894,1,21.86667,Republic of Serbia,Europe,4860.9737044,0
Sologne,23663,Valid,H5,54.0,Fell,1860.0,47.36667,1.73333,"(47.36667, 1.73333)",4.007333185232471,1,1.7333299999999952,France,Europe,5272.857704399999,0
Sone,23667,Valid,H5,17100.0,Fell,1866.0,35.16667,135.33333,"(35.16667, 135.33333)",9.746892220313054,1,135.33333,Japan,Asia,3914.7537044,0
Sopot,23670,Valid,OC,958.0,Fell,1927.0,44.41667,23.5,"(44.41667, 23.5)",6.865891074883439,1,23.5,Romania,Europe,4944.4637044,0
Soroti,23671,Valid,"Iron, ungrouped",2050.0,Fell,1945.0,1.7,33.63333,"(1.7, 33.63333)",7.62608275807238,1,33.63333,Uganda,Africa,189.244,1
St. Caprais-de-Quinsac,23081,Valid,L6,360.0,Fell,1883.0,44.75,0.05,"(44.75, 0.05)",5.8888779583328805,1,0.0500000000000113,France,Europe,4981.57,0
St. Christophe-la-Chartreuse,23082,Valid,L6,5500.0,Fell,1841.0,46.95,-1.5,"(46.95, -1.5)",8.612685172875459,1,-1.5,France,Europe,5226.474,0
St. Denis Westrem,23083,Valid,L6,700.0,Fell,1855.0,51.05,3.75,"(51.05, 3.75)",6.55250788703459,1,3.75,Belgium,Europe,5682.886,0
St. Germain-du-Pinel,23087,Valid,H6,4000.0,Fell,1890.0,48.01667,-1.15,"(48.01667, -1.15)",8.294299608857235,1,-1.1500000000000057,France,Europe,5345.2157044,0
St. Mark's,23090,Valid,EH5,13780.0,Fell,1903.0,-32.01667,27.41667,"(-32.01667, 27.41667)",9.531046110875144,1,27.41667000000001,South Africa,Africa,3564.0957044,1
St. Mary's County,23091,Valid,LL3.3,24.3,Fell,1919.0,38.16667,-76.38333,"(38.16667, -76.38333)",3.2308043957334744,1,-76.38333,United States of America,North America,4248.7137044,2
St. Mesmin,23092,Valid,LL6,8300.0,Fell,1866.0,48.45,3.93333,"(48.45, 3.93333)",9.024131268455037,1,3.933330000000012,France,Europe,5393.454,0
St. Michel,23093,Valid,L6,17000.0,Fell,1910.0,61.65,27.2,"(61.65, 27.2)",9.741027444837728,1,27.19999999999999,Finland,Europe,6862.878,0
Ställdalen,23712,Valid,H5,34000.0,Fell,1876.0,59.93333,14.95,"(59.93333, 14.95)",10.434145214930489,1,14.949999999999989,Sweden,Europe,6671.778295599999,0
Stannern,23713,Valid,Eucrite-mmict,52000.0,Fell,1808.0,49.28333,15.56667,"(49.28333, 15.56667)",10.859018228147889,1,15.566669999999988,Czechia,Europe,5486.220295599999,0
Stavropol,23717,Valid,L6,1500.0,Fell,1857.0,45.05,41.98333,"(45.05, 41.98333)",7.313886831633462,1,41.98333,Russia,Europe,5014.965999999999,0
Strathmore,23729,Valid,L6,13400.0,Fell,1917.0,56.58333,-3.25,"(56.58333, -3.25)",9.503084610020228,1,-3.25,United Kingdom,Europe,6298.8562956,0
Stretchleigh,23732,Valid,Stone-uncl,10400.0,Fell,1623.0,50.38333,-3.95,"(50.38333, -3.95)",9.249657234353132,1,-3.9499999999999886,United Kingdom,Europe,5608.672295599999,3
Success,23736,Valid,L6,3500.0,Fell,1924.0,36.48333,-90.66667,"(36.48333, -90.66667)",8.160803920954665,1,-90.66667,United States of America,North America,4061.3242956,2
Sultanpur,23741,Valid,L/LL6,1710.5,Fell,1916.0,25.93333,84.28333,"(25.93333, 84.28333)",7.44512545797024,1,84.28332999999998,India,Asia,2886.8982956,0
Sungach,23745,Valid,H5,637.0,Fell,1935.0,44.86667,133.16667,"(44.86667, 133.16667)",6.45833828334479,1,133.16667,Russia,Europe,4994.557704399999,0
Supuhee,23760,Valid,H6,7235.0,Fell,1865.0,26.71667,84.21667,"(26.71667, 84.21667)",8.886823846515187,1,84.21667000000002,India,Asia,2974.0997044,0
Tabor,23776,Valid,H5,7540.0,Fell,1753.0,49.4,14.65,"(49.4, 14.65)",8.928110078202646,1,14.650000000000006,Czechia,Europe,5499.208,0
Tadjera,23778,Valid,L5,9000.0,Fell,1867.0,36.18333,5.41667,"(36.18333, 5.41667)",9.105090961257083,1,5.4166700000000105,Algeria,Africa,4027.9282956,0
Takenouchi,23789,Valid,H5,720.0,Fell,1880.0,35.38333,134.9,"(35.38333, 134.9)",6.580639137284949,1,134.89999999999998,Japan,Asia,3938.8722956,0
Tané,23801,Valid,L5,905.0,Fell,1918.0,35.43333,136.23333,"(35.43333, 136.23333)",6.80903930604298,1,136.23333000000002,Japan,Asia,3944.4382956,0
Tatahouine,23884,Valid,Diogenite,12000.0,Fell,1931.0,32.95,10.41667,"(32.95, 10.41667)",9.39274525863144,1,10.41667000000001,Tunisia,Africa,3667.994,0
Tauk,23887,Valid,L6,6000.0,Fell,1929.0,35.13333,44.45,"(35.13333, 44.45)",8.699681400989514,1,44.44999999999999,Iraq,Asia,3911.0422956,0
Tauti,23888,Valid,L6,21000.0,Fell,1937.0,46.71667,23.5,"(46.71667, 23.5)",9.952325334619427,1,23.5,Romania,Europe,5200.4997044,0
Tenham,23897,Valid,L6,160000.0,Fell,1879.0,-25.73333,142.95,"(-25.73333, 142.95)",11.982935344196433,1,142.95,Australia,Oceania,2864.6342956,1
Tennasilm,23898,Valid,L4,28500.0,Fell,1872.0,58.03333,26.95,"(58.03333, 26.95)",10.25769445336048,1,26.94999999999999,Estonia,Europe,6460.270295599999,0
Tieschitz,23989,Valid,H/L3.6,28000.0,Fell,1878.0,49.6,17.11667,"(49.6, 17.11667)",10.239995502805316,1,17.11667,Czechia,Europe,5521.472,0
Tilden,23998,Valid,L6,74800.0,Fell,1927.0,38.2,-89.68333,"(38.2, -89.68333)",11.222586532857164,1,-89.68333,United States of America,North America,4252.424,2
Timochin,24004,Valid,H5,65500.0,Fell,1807.0,54.5,35.2,"(54.5, 35.2)",11.089820688682371,1,35.19999999999999,Russia,Europe,6066.94,0
Tirupati,24009,Valid,H6,230.0,Fell,1934.0,13.63333,79.41667,"(13.63333, 79.41667)",5.442417710521793,1,79.41667000000001,India,Asia,1517.6622956,0
Tjabe,24011,Valid,H6,20000.0,Fell,1869.0,-7.08333,111.53333,"(-7.08333, 111.53333)",9.90353755128617,1,111.53332999999998,Indonesia,Asia,788.5162955999999,1
Tjerebon,24012,Valid,L5,16500.0,Fell,1922.0,-6.66667,106.58333,"(-6.66667, 106.58333)",9.711176264112805,1,106.58333,Indonesia,Asia,742.1337043999999,1
Tomakovka,24019,Valid,LL6,600.0,Fell,1905.0,47.85,34.76667,"(47.85, 34.76667)",6.398594934535208,1,34.766670000000005,Ukraine,Europe,5326.662,0
Tomatlan,24020,Valid,H6,900.0,Fell,1879.0,20.16667,-105.21667,"(20.16667, -105.21667)",6.803505257608338,1,-105.21667,Mexico,North America,2244.9537044,2
Tomita,24023,Valid,L,600.0,Fell,1916.0,34.5,133.75,"(34.5, 133.75)",6.398594934535208,1,133.75,Japan,Asia,3840.54,0
Tonk,24026,Valid,CI1,7.7,Fell,1911.0,24.65,76.86667,"(24.65, 76.86667)",2.1633230256605382,1,76.86667,India,Asia,2744.038,0
Torrington,24032,Valid,H6,259.1,Fell,1944.0,42.06667,-104.16667,"(42.06667, -104.16667)",5.5610661724546055,1,-104.16667,United States of America,North America,4682.8617044,2
Toulouse,24036,Valid,H6,1030.0,Fell,1812.0,43.6,1.4,"(43.6, 1.4)",6.93828448401696,1,1.4000000000000057,France,Europe,4853.552,0
Tounkin,24037,Valid,OC,2000.0,Fell,1824.0,51.73333,102.53333,"(51.73333, 102.53333)",7.601402334583733,1,102.53332999999998,Russia,Europe,5758.9542956,0
Tourinnes-la-Grosse,24038,Valid,L6,14500.0,Fell,1863.0,50.78333,4.76667,"(50.78333, 4.76667)",9.581972891547895,1,4.766670000000005,Belgium,Europe,5653.2002956,0
Trenzano,24046,Valid,H3/4,11800.0,Fell,1856.0,45.46667,10.0,"(45.46667, 10.0)",9.375939552625749,1,10.0,Italy,Europe,5061.3497044,0
Treysa,24050,Valid,"Iron, IIIAB-an",63000.0,Fell,1916.0,50.91667,9.18333,"(50.91667, 9.18333)",11.050905878263569,1,9.183330000000012,Germany,Europe,5668.0437044,0
Troup,24054,Valid,L6,1020.0,Fell,1917.0,32.16667,-95.1,"(32.16667, -95.1)",6.928537818164665,1,-95.1,United States of America,North America,3580.7937044,2
Trysil,24057,Valid,L/LL6,640.0,Fell,1927.0,61.3,12.3,"(61.3, 12.3)",6.46302945692067,1,12.300000000000011,Norway,Europe,6823.915999999999,0
Tuan Tuc,24060,Valid,L6,13100.0,Fell,1921.0,9.66667,105.66667,"(9.66667, 105.66667)",9.48044384215367,1,105.66667,Vietnam,Asia,1076.0937044,1
Tysnes Island,24094,Valid,H4,19860.0,Fell,1884.0,60.0,5.61667,"(60.0, 5.61667)",9.896513288798792,1,5.616669999999999,Norway,Europe,6679.2,0
Tyumen,24095,Valid,Iron,750.0,Fell,1903.0,57.16667,65.53333,"(57.16667, 65.53333)",6.621405651764134,1,65.53333,Russia,Europe,6363.7937044,0
Uberaba,24096,Valid,H5,40000.0,Fell,1903.0,-19.81667,-48.78333,"(-19.81667, -48.78333)",10.59665973278358,1,-48.78333000000001,Brazil,South America,2205.9917044,1
Udei Station,24101,Valid,"Iron, IAB-ung",103000.0,Fell,1927.0,7.95,8.08333,"(7.95, 8.08333)",11.542493975902508,1,8.08332999999999,Nigeria,Africa,884.9939999999999,1
Uden,24103,Valid,LL7,710.0,Fell,1840.0,51.65,5.61667,"(51.65, 5.61667)",6.566672429803241,1,5.616669999999999,Netherlands,Europe,5749.678,0
Udipi,24104,Valid,H5,3600.0,Fell,1866.0,13.48333,74.78333,"(13.48333, 74.78333)",8.188966863648876,1,74.78333,India,Asia,1500.9642956,0
Ulmiz,24108,Valid,L,76.5,Fell,1926.0,46.93333,7.21667,"(46.93333, 7.21667)",4.350277936359301,1,7.2166699999999935,Switzerland,Europe,5224.618295599999,0
Umbala,24112,Valid,LL5,100.0,Fell,1822.0,30.33333,76.33333,"(30.33333, 76.33333)",4.61512051684126,1,76.33332999999999,India,Asia,3376.7062956,0
Unkoku,24123,Valid,OC,1000.0,Fell,1924.0,34.8,127.0,"(34.8, 127.0)",6.90875477931522,1,127.0,South Korea,Asia,3873.9359999999992,0
Urasaki,24129,Valid,Stone-uncl,1500.0,Fell,1926.0,34.48333,133.28333,"(34.48333, 133.28333)",7.313886831633462,1,133.28332999999998,Japan,Asia,3838.6842956,0
Utrecht,24135,Valid,L6,9700.0,Fell,1843.0,52.11667,5.18333,"(52.11667, 5.18333)",9.179984251961285,1,5.183330000000012,Netherlands,Europe,5801.6277044,0
Utzenstorf,24136,Valid,H5,3422.0,Fell,1928.0,47.11667,7.55,"(47.11667, 7.55)",8.138272638530186,1,7.550000000000011,Switzerland,Europe,5245.0277044,0
Vago,24143,Valid,H6,40.0,Fell,1668.0,45.41667,11.13333,"(45.41667, 11.13333)",3.713572066704308,1,11.13333,Italy,Europe,5055.7837044,3
Valdavur,24144,Valid,H6,2799.0,Fell,1944.0,11.98333,79.75,"(11.98333, 79.75)",7.937374696163295,1,79.75,India,Asia,1333.9842956,0
Valdinizza,24145,Valid,L6,1004.0,Fell,1903.0,44.86667,9.15,"(44.86667, 9.15)",6.912742820493176,1,9.150000000000006,Italy,Europe,4994.557704399999,0
Vavilovka,24154,Valid,LL6,1932.0,Fell,1876.0,46.15,32.83333,"(46.15, 32.83333)",7.566828479208331,1,32.83332999999999,Open Ocean,Open Ocean,5137.418,0
Veramin,24162,Valid,Mesosiderite-B2,54000.0,Fell,1880.0,35.33333,51.63333,"(35.33333, 51.63333)",10.896757843893464,1,51.63333,Iran,Asia,3933.3062956,0
Verkhne Tschirskaia,24165,Valid,H5,8000.0,Fell,1843.0,48.41667,43.2,"(48.41667, 43.2)",8.987321812850125,1,43.19999999999999,Russia,Europe,5389.7437044,0
Vernon County,24168,Valid,H6,1500.0,Fell,1865.0,43.5,-91.16667,"(43.5, -91.16667)",7.313886831633462,1,-91.16667,United States of America,North America,4842.42,2
Vetluga,24169,Valid,Eucrite-mmict,750.0,Fell,1949.0,57.8,45.8,"(57.8, 45.8)",6.621405651764134,1,45.80000000000001,Russia,Europe,6434.295999999999,0
Vigarano,24174,Valid,CV3,15000.0,Fell,1910.0,44.85,11.4,"(44.85, 11.4)",9.61587214452889,1,11.400000000000006,Italy,Europe,4992.702,0
Virba,24185,Valid,L6,3600.0,Fell,1873.0,43.53333,22.63333,"(43.53333, 22.63333)",8.188966863648876,1,22.63333,Bulgaria,Europe,4846.1302956,0
Vishnupur,24187,Valid,LL4-6,2437.0,Fell,1906.0,23.1,87.43333,"(23.1, 87.43333)",7.798933310041217,1,87.43333000000001,India,Asia,2571.492,0
Visuni,24189,Valid,H6,594.0,Fell,1915.0,25.45,70.0,"(25.45, 70.0)",6.38856140554563,1,70.0,Pakistan,Asia,2833.094,0
Vouillé,24191,Valid,L6,20000.0,Fell,1831.0,46.63333,0.16667,"(46.63333, 0.16667)",9.90353755128617,1,0.1666700000000105,France,Europe,5191.2222956,0
Walters,24210,Valid,L6,28100.0,Fell,1946.0,34.33333,-98.3,"(34.33333, -98.3)",10.24356044187724,1,-98.3,United States of America,North America,3821.9862955999993,2
Warrenton,24215,Valid,CO3.7,1600.0,Fell,1877.0,38.68333,-91.15,"(38.68333, -91.15)",7.378383712996714,1,-91.15,United States of America,North America,4306.2282956,2
Washougal,24218,Valid,Howardite,225.0,Fell,1939.0,45.58333,-122.35,"(45.58333, -122.35)",5.420534999272286,1,-122.35,United States of America,North America,5074.336295599999,2
Wessely,24244,Valid,H5,3750.0,Fell,1831.0,48.95,17.38333,"(48.95, 17.38333)",8.229777750081887,1,17.38333,Czechia,Europe,5449.114,0
Weston,24249,Valid,H4,150000.0,Fell,1807.0,41.266667,-73.266667,"(41.266667, -73.266667)",11.918397239722838,1,-73.266667,United States of America,North America,4593.80537044,2
Witklip Farm,24321,Valid,H5,22.0,Fell,1918.0,-26.0,30.0,"(-26.0, 30.0)",3.1354942159291497,1,30.0,South Africa,Africa,2894.32,1
Witsand Farm,24322,Valid,LL4,66.0,Fell,1932.0,-28.66667,18.91667,"(-28.66667, 18.91667)",4.204692619390966,1,18.91667000000001,Namibia,Africa,3191.1737044,1
Wittekrantz,24323,Valid,L5,2200.0,Fell,1880.0,-32.5,23.0,"(-32.5, 23.0)",7.696667081526462,1,23.0,South Africa,Africa,3617.9,1
Wold Cottage,24325,Valid,L6,25000.0,Fell,1795.0,54.13667,-0.41333,"(54.13667, -0.41333)",10.12667110305036,1,-0.413330000000002,United Kingdom,Europe,6026.4941044,0
Yatoor,30358,Valid,H5,13600.0,Fell,1852.0,14.3,79.76667,"(14.3, 79.76667)",9.517898598432753,1,79.76666999999998,India,Asia,1591.876,0
Yonozu,30366,Valid,H4/5,31650.0,Fell,1837.0,37.75,139.0,"(37.75, 139.0)",10.362525022649812,1,139.0,Japan,Asia,4202.33,0
Yorktown (New York),30370,Valid,L5,250.0,Fell,1869.0,41.28333,-73.81667,"(41.28333, -73.81667)",5.525452939131784,1,-73.81667,United States of America,North America,4595.6602956,2
Yoshiki,30372,Valid,Stone-uncl,0.1,Fell,1928.0,34.16667,131.45,"(34.16667, 131.45)",0.0953101798043248,1,131.45,Japan,Asia,3803.4337044,0
Yukan,30377,Valid,LL6,4800.0,Fell,1931.0,28.71667,116.61667,"(28.71667, 116.61667)",8.476579508530941,1,116.61667,China,Asia,3196.7397044,0
Yurtuk,30378,Valid,Howardite,1472.0,Fell,1936.0,47.31667,35.36667,"(47.31667, 35.36667)",7.29505641646263,1,35.36667,Ukraine,Europe,5267.2917044,0
Zaborzika,30379,Valid,L6,3867.0,Fell,1818.0,50.28333,27.68333,"(50.28333, 27.68333)",8.260492856573185,1,27.68333000000001,Ukraine,Europe,5597.5402956,0
Zabrodje,30380,Valid,L6,3000.0,Fell,1893.0,55.18333,27.91667,"(55.18333, 27.91667)",8.006700845440367,1,27.91667000000001,Belarus,Europe,6143.0082956,0
Zaisho,30389,Valid,"Pallasite, PMG-an",330.0,Fell,1898.0,33.7,133.8,"(33.7, 133.8)",5.802118375377063,1,133.8,Japan,Asia,3751.484,0
Zavid,30396,Valid,L6,95000.0,Fell,1897.0,44.4,19.11667,"(44.4, 19.11667)",11.461642696843066,1,19.11667,Bosnia and Herzegovina,Europe,4942.607999999999,0
Zebrak,30397,Valid,H5,2000.0,Fell,1824.0,49.88333,13.91667,"(49.88333, 13.91667)",7.601402334583733,1,13.91667000000001,Czechia,Europe,5553.0122956,0
Zemaitkiemis,30399,Valid,L6,44100.0,Fell,1933.0,55.3,25.0,"(55.3, 25.0)",10.694237736914808,1,25.0,Lithuania,Europe,6155.995999999999,0
Zhovtnevyi,30407,Valid,H6,107000.0,Fell,1938.0,47.58333,37.25,"(47.58333, 37.25)",11.580593459194764,1,37.25,Ukraine,Europe,5296.9762956,0
Zmenj,30411,Valid,Howardite,246.0,Fell,1858.0,51.83333,26.83333,"(51.83333, 26.83333)",5.5093883366279774,1,26.83332999999999,Belarus,Europe,5770.086295599999,0
Zomba,30412,Valid,L6,7500.0,Fell,1899.0,-15.18333,35.28333,"(-15.18333, 35.28333)",8.922791623969637,1,35.28333000000001,Malawi,Africa,1690.2082956,1
Zsadany,30413,Valid,H5,552.0,Fell,1875.0,46.93333,21.5,"(46.93333, 21.5)",6.315358001522335,1,21.5,Hungary,Europe,5224.618295599999,0
Abernathy,7,Valid,L6,2914.0,Found,1941.0,33.85,-101.8,"(33.85, -101.8)",7.977625098784593,0,-101.8,United States of America,North America,3768.182,2
Abo,8,Valid,H,1.2,Found,1840.0,60.43333,22.3,"(60.43333, 22.3)",0.7884573603642702,0,22.30000000000001,Finland,Europe,6727.438295599999,0
Achilles,369,Valid,H5,16000.0,Found,1924.0,39.77667,-100.81333,"(39.77667, -100.81333)",9.680406499268877,0,-100.81333,United States of America,North America,4427.9389044,2
Acme,371,Valid,H5,75000.0,Found,1947.0,33.63333,-104.26667,"(33.63333, -104.26667)",11.225256725762891,0,-104.26667,United States of America,North America,3744.0622956,2
Adalia,374,Valid,Eucrite-mmict,1.0,Found,1883.0,36.9,30.68333,"(36.9, 30.68333)",0.6931471805599453,0,30.68333000000001,Turkey,Asia,4107.708,0
Adams County,375,Valid,H5,5700.0,Found,1928.0,39.96667,-103.76667,"(39.96667, -103.76667)",8.648396877031582,0,-103.76667,United States of America,North America,4449.089704399999,2
Adelie Land,378,Valid,L5,1000.0,Found,1912.0,-67.18333,142.38333,"(-67.18333, 142.38333)",6.90875477931522,0,142.38333,Antarctica,Antarctica,7478.848295599999,1
Admire,380,Valid,"Pallasite, PMG",180000.0,Found,1881.0,38.7,-96.1,"(38.7, -96.1)",12.100717685412471,0,-96.1,United States of America,North America,4308.084,2
Adrian,388,Valid,H4,22600.0,Found,1936.0,35.15,-102.71667,"(35.15, -102.71667)",10.025749432069084,0,-102.71667,United States of America,North America,3912.898,2
Aggie Creek,393,Valid,"Iron, IIIAB",43000.0,Found,1942.0,64.88333,-163.16667,"(64.88333, -163.16667)",10.66897865021924,0,-163.16667,United States of America,North America,7222.8122956,2
Agua Blanca,397,Valid,"Iron, IIIAB",49000.0,Found,1938.0,-28.91667,-66.95,"(-28.91667, -66.95)",10.799595985047786,0,-66.95,Argentina,South America,3219.0037044,1
Ahumada,419,Valid,"Pallasite, PMG",52600.0,Found,1909.0,30.7,-105.5,"(30.7, -105.5)",10.87049040995193,0,-105.5,Mexico,North America,3417.524,2
